gameID,game_datetime,blackID,blackELO,redID,redELO,winner
57382754,2017-02-10 13:51:07,dinhhao123,1390,phidao,1472,black
57382755,2017-02-10 14:07:41,baytungtung,1682,metto222,1655,tie
57382756,2017-02-10 13:55:15,tfd2466g,1200,ngodung,1233,black
57382757,2017-02-10 13:51:37,ntp5638g,1261,pkg4677g,1250,black
57382758,2017-02-10 14:04:45,mnm1282g,1516,sbccong,1317,black
57382759,2017-02-10 14:01:51,loc2007,1311,ruacon81,1136,black
57382760,2017-02-10 14:00:42,wks6733g,1089,cotuong2210,1276,red
57382761,2017-02-10 13:50:41,pnw2710g,1005,fmk7405g,951,red
57382762,2017-02-10 14:06:36,a8888,1349,sapcodiban,1146,black
57382763,2017-02-10 13:57:32,wusnow,1284,thanhvt382,1430,black
57382764,2017-02-10 13:56:27,phatkhungli,1273,bachson,1359,black
57382765,2017-02-10 13:58:35,dps6576g,1139,h383,1244,black
57382766,2017-02-10 13:51:33,gloryskull,1188,chingklin,1250,red
57382767,2017-02-10 14:07:14,hieudia,836,tkb1510g,1165,red
57382768,2017-02-10 14:04:28,sgk2668g,1160,nbg1474g,1203,red
57382769,2017-02-10 14:01:39,stancer,1475,pbk5182g,1397,red
57382770,2017-02-10 13:56:49,kime123,1236,thuyen287,1302,black
57382771,2017-02-10 14:01:29,tom0977,987,caovanle,1313,red
57382772,2017-02-10 14:03:09,bmw1860,1145,hieuva,1088,black
57382773,2017-02-10 13:54:28,pdg2247g,1315,tapchoicot,1185,black
57382774,2017-02-10 13:52:39,noname007,1282,ndf8208g,1405,black
57382775,2017-02-10 13:59:55,tgp4102g,1352,cuonghap,1262,red
57382776,2017-02-10 14:05:28,nnk9425g,1589,0000vt,1480,red
57382777,2017-02-10 13:55:48,legia2613,1265,ffg9388g,1313,black
57382778,2017-02-10 14:02:36,wcd3132g,1207,stb1786g,1210,red
57382779,2017-02-10 14:00:58,giahuy2016,1192,chanqua,1312,black
57382780,2017-02-10 14:04:24,judasa,1182,bengele,1173,black
57382781,2017-02-10 14:04:12,bongbe,1350,winny1234,1439,black
57382782,2017-02-10 14:04:31,nbn1658g,1341,tdk5791g,986,black
57382783,2017-02-10 13:57:50,kgc1294g,1195,kk200,1221,black
57382784,2017-02-10 13:56:03,ddc7451g,1309,mcf743g,1173,black
57382785,2017-02-10 13:56:30,ntn8804g,1261,bbs5109g,1121,black
57382786,2017-02-10 14:05:59,caocautn,1292,handsomesin,1609,red
57382787,2017-02-10 13:34:20,lingwochung,1310,nfc216g,1311,red
57382788,2017-02-10 14:00:46,mwn2040g,1152,msf2982,1054,black
57382789,2017-02-10 14:01:48,kaoandyeh,1436,new888,1504,red
57382790,2017-02-10 13:57:12,wwd6309g,1489,dugod0505,1375,black
57382791,2017-02-10 14:05:54,thanhvp12,1320,nfs2113g,1053,black
57382792,2017-02-10 14:04:51,comem,1362,btnl,1270,black
57382793,2017-02-10 14:05:39,bmf6998g,977,ss21,1196,red
57382794,2017-02-10 14:06:53,cflin844,1185,trungtg,1481,black
57382795,2017-02-10 14:00:04,wtyen,1305,mcs3439g,1222,red
57382796,2017-02-10 14:06:20,quangle,1214,kcd7322g,1252,red
57382797,2017-02-10 14:02:58,gft1852g,1284,wbf1458g,1203,black
57382798,2017-02-10 14:00:15,teenviet,1072,thquoc,1057,red
57382799,2017-02-10 13:56:33,truongcongbp,1253,gpp7149g,1186,black
57382800,2017-02-10 14:07:22,tuanpro123,1639,vinawind,1731,black
57382801,2017-02-10 14:06:20,stm3460g,1288,phuongthao99,1282,black
57382802,2017-02-10 14:00:25,dms6180g,1148,tatlua,1097,red
57382803,2017-02-10 14:08:13,pdw3836g,1110,wkt3288g,1056,red
57382804,2017-02-10 13:53:13,tpg6834g,1123,pnk3440g,1014,red
57382805,2017-02-10 13:54:52,hgiang46,1409,cdt502g,1295,red
57382806,2017-02-10 13:58:54,nfs537g,1327,nono0188,1206,black
57382807,2017-02-10 14:00:42,tpn9490g,1190,cdw7352g,1359,red
57382808,2017-02-10 14:05:48,bpc9387g,1206,mamtom,1413,black
57382809,2017-02-10 14:00:35,shanghaizh,1332,nguyentha81,1455,red
57382810,2017-02-10 14:02:17,eric912,1742,tdcs,1473,black
57382811,2017-02-10 13:45:30,kbd4277g,1207,utngoc072,1239,red
57382812,2017-02-10 14:00:17,nguyentanvan,1143,muhnbo1,1212,red
57382813,2017-02-10 14:07:30,cotuonglumia,1061,kwc4963g,1188,red
57382814,2017-02-10 13:59:05,gnw455g,1326,anhbay123,1170,black
57382815,2017-02-10 14:02:51,mfb6674g,1312,tunganh71,1108,black
57382816,2017-02-10 14:01:10,gcc309g,1283,mvv246,1122,black
57382817,2017-02-10 13:51:38,hathanhduytv,1367,pbf5068g,1224,black
57382818,2017-02-10 14:03:44,hoang1loc,1043,phiphan123,1288,red
57382819,2017-02-10 14:04:39,fkw1739g,1290,ccb9552g,1231,red
57382820,2017-02-10 14:03:16,tsk8201g,1194,quanthanh2007,1342,red
57382821,2017-02-10 14:00:37,gfg8824g,1269,tgb9417g,1362,black
57382822,2017-02-10 14:00:32,ckk3103g,1121,dwp7696g,1012,red
57382823,2017-02-10 14:08:43,cothanhhoaban,1212,gst1707g,1546,red
57382824,2017-02-10 13:58:48,ngoanvuba,1027,stnwongchong,1374,red
57382825,2017-02-10 14:06:11,ckt772g,1253,wwebroch,1179,tie
57382826,2017-02-10 14:03:14,tangkinhcat,1495,dcg187g,1336,black
57382827,2017-02-10 13:53:18,fnw1597g,1235,xuantien84,1134,black
57382828,2017-02-10 14:01:53,mgf6405g,1154,bmk2725g,1211,black
57382829,2017-02-10 14:03:43,nguyenlong490,1199,dcc1426g,1153,red
57382830,2017-02-10 14:08:13,tvnhuhho,1498,gmd5774g,1506,black
57382831,2017-02-10 14:07:58,zx1221xz,1132,fnw2114g,1190,red
57382832,2017-02-10 13:53:46,gmb4091g,1175,nnk8493g,1190,red
57382833,2017-02-10 14:04:13,dbp8041g,1334,truongthem,1444,black
57382834,2017-02-10 13:52:29,bdk3746g,1480,gks3751,1521,red
57382835,2017-02-10 14:03:57,wfm9701,1593,zhangjiamu,1492,red
57382836,2017-02-10 14:02:14,luckytuan5,1222,nwk6000g,1232,black
57382837,2017-02-10 14:04:55,sff9140g,1053,thanhsonhn,1271,red
57382838,2017-02-10 14:05:17,trancongkhai,1329,wss5579g,1240,black
57382839,2017-02-10 14:02:59,bsd1750g,920,fsw4008g,1339,red
57382840,2017-02-10 13:49:19,bps7130g,1348,cff9615g,1281,red
57382841,2017-02-10 14:03:37,lowweixiang,1180,sfs4751g,1035,red
57382842,2017-02-10 13:59:39,tbt399,1225,quangtrung12t,1287,red
57382843,2017-02-10 14:02:00,bmn4733g,1217,dfn3779g,1399,red
57382844,2017-02-10 13:51:02,so50,1183,thanhlam80,1062,black
57382845,2017-02-10 13:53:32,gsn7127g,1318,choicotuongo,1413,red
57382846,2017-02-10 13:52:25,hang12,1202,vitbau9x,1264,black
57382847,2017-02-10 14:00:06,bsg6652g,1293,cotuong1415,1256,red
57382848,2017-02-10 14:00:22,mfg7920g,1146,tuyenkd,1406,black
57382849,2017-02-10 14:04:36,pnw2731g,1165,kgf9043g,1137,red
57382850,2017-02-10 13:59:15,tuanmap72,1516,lamminhte,1309,black
57382851,2017-02-10 14:04:37,tds7344g,1052,bdn9535g,1179,black
57382852,2017-02-10 13:56:56,kwd6678g,1135,macsang12as,1196,black
57382853,2017-02-10 13:02:25,thangngviet,1474,gatronghalan,1559,black
57382854,2017-02-10 13:45:23,donhathoang,1164,za09za,1111,black
57382855,2017-02-10 14:07:51,gkb1430,1333,ftb2623g,1306,black
57382856,2017-02-10 14:05:41,hocdanhcotuon,1108,snf4333g,1063,black
57382857,2017-02-10 14:08:40,cpm3799g,1031,gbb9187g,1033,red
57382858,2017-02-10 14:04:33,ftg3124,1589,traihaiphong,1194,black
57382859,2017-02-10 14:04:58,gtg3906g,1274,wfg2817g,1200,black
57382860,2017-02-10 13:59:03,yeukts,1321,wnb6309g,1514,tie
57382861,2017-02-10 14:03:18,12khwan,1617,quangtrung78,1426,black
57382862,2017-02-10 14:01:51,nhancute19,1299,manh1979,1367,red
57382863,2017-02-10 13:55:24,nguyenphuong1,1236,fwm1074g,1264,black
57382864,2017-02-10 13:54:20,anhhao2003,1438,hoahonqtrang,1695,black
57382865,2017-02-10 14:01:10,nguyentru,1285,yennghiahoang,1458,red
57382866,2017-02-10 13:56:46,ldxy,1318,gtd409g,1474,black
57382867,2017-02-10 13:57:11,st1st,1503,gdk4606g,1472,black
57382868,2017-02-10 13:51:08,k3666,1175,kkg2748g,1234,red
57382869,2017-02-10 14:08:14,msf2910g,1090,bft8694,1188,red
57382870,2017-02-10 14:04:59,fbw2038g,1478,wmt8309g,1227,black
57382871,2017-02-10 14:06:51,caothanh1002,1398,mbf4211g,1349,black
57382872,2017-02-10 13:52:58,jayden2012,1287,chuen,1284,red
57382873,2017-02-10 14:04:03,skp6877g,1238,ngocanh1111,1208,black
57382874,2017-02-10 13:56:53,anhbasam,1388,ktm1978g,1222,black
57382875,2017-02-10 13:59:46,yokotuna,1179,cwt9083g,1240,black
57382876,2017-02-10 13:46:27,tkg2311,1319,ongek,1381,black
57382877,2017-02-10 14:05:15,nms7833g,1157,dbk9377g,1199,black
57382878,2017-02-10 14:06:53,phule,1296,nguyenhongvui,1292,black
57382879,2017-02-10 13:59:15,pkw3401g,1167,pgp1426g,1007,red
57382880,2017-02-10 14:01:28,ffb5378g,1142,playokbn,1036,red
57382881,2017-02-10 13:58:42,ihateu123,1190,sst9527g,1344,black
57382882,2017-02-10 13:58:52,hungleviet,1484,pvtrung66,1382,black
57382883,2017-02-10 14:05:39,anhvu16,1422,kiendung1978,1338,red
57382884,2017-02-10 14:00:45,pps8098g,1327,ngheindi,1277,black
57382885,2017-02-10 14:03:26,ongtuyet1234,1359,tmg6899g,1197,black
57382886,2017-02-10 14:07:28,yeuvan,1434,pgm2785g,1267,black
57382887,2017-02-10 14:06:26,bumboaiboai,1383,trochoivui,1248,red
57382888,2017-02-10 14:11:01,vuxuannam,1251,snf4333g,1049,black
57382889,2017-02-10 14:03:32,lephong2012,1285,abkute,1495,red
57382890,2017-02-10 14:06:41,dbs3413g,1196,vudangthang,1228,black
57382891,2017-02-10 14:05:21,mgg9873g,1270,aa30,1421,red
57382892,2017-02-10 13:58:30,uyenduc,1351,tunglam48,1052,red
57382893,2017-02-10 14:05:46,wnt2981g,1227,emyeuanhkkk,1126,red
57382894,2017-02-10 14:09:12,btnl,1270,comem,1362,red
57382895,2017-02-10 14:07:31,mpn4538g,1243,fnp5679g,1578,red
57382896,2017-02-10 13:54:13,dgb3436g,1269,vuhuu,1249,tie
57382897,2017-02-10 14:01:30,g1273,1318,wpg8825g,1264,black
57382898,2017-02-10 14:03:07,wtb1208g,1213,nguyenvanhy,1331,red
57382899,2017-02-10 14:09:16,gts5239g,1095,hocmaico,1072,red
57382900,2017-02-10 13:44:51,phamanchien52,1176,nguyentruongt,1214,black
57382901,2017-02-10 14:02:20,sbm9628g,1491,bin05,1296,black
57382902,2017-02-10 14:07:18,manhgiac,1231,cnk9597g,904,black
57382903,2017-02-10 14:06:17,toivaban,1298,quanem,1295,red
57382904,2017-02-10 13:59:51,kcp1327g,1199,bfs1714g,1273,red
57382905,2017-02-10 14:01:38,laogiagia,1641,lovetoy,1524,black
57382906,2017-02-10 14:08:01,dtk9764g,1252,loccaubai,1456,black
57382907,2017-02-10 14:05:43,cmm8675g,1106,austintx,1095,red
57382908,2017-02-10 14:06:40,wsp5598g,1141,nguyenhai12,1137,red
57382909,2017-02-10 14:09:19,vinawind,1731,tuanpro123,1639,black
57382910,2017-02-10 14:03:16,wmm1838g,980,nnf9088g,1281,red
57382911,2017-02-10 13:52:47,trongthanh17,1382,bathulyky,1320,red
57382912,2017-02-10 14:00:19,vuongssb,1283,tungmap999,1258,red
57382913,2017-02-10 14:09:19,wbf1458g,1203,gft1852g,1284,red
57382914,2017-02-10 13:56:46,cbb5136g,1274,cmb3990g,1351,red
57382915,2017-02-10 13:52:43,bds2028g,1465,nguon,1467,black
57382916,2017-02-10 14:00:50,lamsung1946,1155,kiemluc,1171,black
57382917,2017-02-10 14:00:12,fmf8996g,1110,dmp949g,1412,red
57382918,2017-02-10 14:02:46,ftt3433g,1359,wwm4471g,1231,black
57382919,2017-02-10 14:02:51,cts8701g,1079,dnk7555g,1263,red
57382920,2017-02-10 14:07:13,gpn9765g,1210,3t3t3t,1396,red
57382921,2017-02-10 14:07:20,vanthanhktv2,1253,bpd810,1147,black
57382922,2017-02-10 13:58:21,fks5758g,1215,gff8796g,1168,red
57382923,2017-02-10 14:05:57,dungni,1141,hatrong,1186,red
57382924,2017-02-10 14:05:59,ftc6986g,1042,mwn1805g,1027,red
57382925,2017-02-10 14:07:52,wfg465g,1137,nbc9304g,1140,black
57382926,2017-02-10 14:00:26,daicaco,1171,ftd8114g,926,black
57382927,2017-02-10 14:09:18,knt9681g,1557,wdb6768g,1429,black
57382928,2017-02-10 14:04:32,ngloc,1132,pfc9889g,1032,red
57382929,2017-02-10 13:52:57,phandant,1542,taothao2016,1525,black
57382930,2017-02-10 14:06:51,kgb6189g,1045,vothucotuong,1329,red
57382931,2017-02-10 14:04:34,tdc0905,1193,bentoni,1120,black
57382932,2017-02-10 14:05:29,npm5287g,1607,bcd8812g,1615,red
57382933,2017-02-10 14:02:31,mfb3978g,1536,thanhphuong,1611,black
57382934,2017-02-10 14:05:41,pbm3760g,1313,nguyenhung285,1235,red
57382935,2017-02-10 13:59:58,nfk6518g,1158,skf3856g,1311,black
57382936,2017-02-10 14:02:39,cotuong6979,1240,tetta,1119,black
57382937,2017-02-10 14:04:07,kws5642g,1219,cudajne,1268,black
57382938,2017-02-10 13:53:23,bkd3081g,1327,jiorniyslee,1261,black
57382939,2017-02-10 14:05:16,egcyuhve,1257,hoangbanhts,1376,black
57382940,2017-02-10 14:08:35,dovanchien123,1458,daobang1966,1233,black
57382941,2017-02-10 13:58:37,dieudokienan,1177,bpw6166g,1213,black
57382942,2017-02-10 14:03:17,ichvan,1109,wdd7262,1302,black
57382943,2017-02-10 14:03:43,wsw1850g,1005,fmf6252g,1226,red
57382944,2017-02-10 14:04:15,pdg9866g,1422,nsn7371g,1453,red
57382945,2017-02-10 13:53:50,cogaconga,1185,lebvanmuoi1,1276,black
57382946,2017-02-10 13:59:29,trungphao,1363,bgs7566,1254,black
57382947,2017-02-10 14:11:35,bfs1714g,1286,kcp1327g,1186,black
57382948,2017-02-10 14:00:50,wnw3985g,998,gfs4255g,1035,red
57382949,2017-02-10 14:05:48,vanquyetbg,1310,ctp514,1469,red
57382950,2017-02-10 14:02:20,thieudangkhoa,1151,hoangnamvtd,1335,red
57382951,2017-02-10 13:55:18,ntb4613,948,malonelin,1227,red
57382952,2017-02-10 14:09:46,gst1707g,1550,cothanhhoaban,1208,black
57382953,2017-02-10 13:59:18,wns2716g,1214,sff901g,1151,black
57382954,2017-02-10 14:05:24,bdf3869g,1324,mbb7531g,1127,red
57382955,2017-02-10 14:09:01,tapchoicot,1175,pdg2247g,1325,red
57382956,2017-02-10 14:00:55,quangtri121,1329,anh158,1307,black
57382957,2017-02-10 14:08:33,bct8725g,1156,xuelong,1080,red
57382958,2017-02-10 14:04:49,dandapxichlo,1197,tranbatam,1317,red
57382959,2017-02-10 14:03:36,ckb5018g,1486,tbs5358g,1204,red
57382960,2017-02-10 14:08:43,sfp3549g,1153,nsg4859g,1240,red
57382961,2017-02-10 14:04:22,laumam,1582,dwb3335g,1528,red
57382962,2017-02-10 13:54:30,cklau,1001,kgt7599g,1105,red
57382963,2017-02-10 14:04:56,acb3456,1432,tcn2839g,1244,black
57382964,2017-02-10 13:52:38,pfd3701g,1107,wwb9772g,1262,red
57382965,2017-02-10 13:57:23,kbs6740g,1210,ddk4213g,1037,tie
57382966,2017-02-10 14:10:45,twp4805g,1200,khanhhunghl12,1263,red
57382967,2017-02-10 14:05:37,viet1234,1267,msd9777g,1080,red
57382968,2017-02-10 14:07:15,ahsongthai,1210,mfk1865g,1433,red
57382969,2017-02-10 13:56:46,dks6068g,1362,wkf6640g,1421,black
57382970,2017-02-10 14:05:59,hongtien,1256,ngvanvien,1348,red
57382971,2017-02-10 14:07:10,wpc5142g,969,atwight7681,1096,black
57382972,2017-02-10 14:09:49,tgb9417g,1342,gfg8824g,1289,red
57382973,2017-02-10 14:03:24,qaz0001,1386,congca2014,1301,red
57382974,2017-02-10 14:01:11,truongson456,1259,cwn3236g,1512,red
57382975,2017-02-10 14:04:34,pbc3835g,1125,gpf1113,1383,red
57382976,2017-02-10 14:00:56,cuonghcbl,1119,pff2591g,1151,black
57382977,2017-02-10 13:59:12,hero0317,1384,cnb8898g,1039,black
57382978,2017-02-10 13:58:24,fdn5819g,1376,tri1979,1303,red
57382979,2017-02-10 13:51:57,slowgood,1511,dong1966,1556,red
57382980,2017-02-10 14:01:52,ankhanh42dcvn,1439,vuvantuy,1364,black
57382981,2017-02-10 14:08:13,truonghn1979,1435,wmn241g,1500,red
57382982,2017-02-10 14:07:33,babykenken393,1355,huongnguyen,1446,black
57382983,2017-02-10 14:03:48,psf7026g,1374,doccocaubai10,1491,black
57382984,2017-02-10 13:57:44,wtc2003g,1184,gmm5308g,1180,red
57382985,2017-02-10 13:55:40,phandung99,1473,thanhtongtm,1356,red
57382986,2017-02-10 14:03:36,liem4,1416,gbt5666g,1343,red
57382987,2017-02-10 14:08:10,buithiymai,1349,phuquy2012,1349,red
57382988,2017-02-10 14:07:30,buipho4444,1299,ltt95,1488,red
57382989,2017-02-10 14:04:38,bds4451g,1061,sdn5445g,1356,red
57382990,2017-02-10 13:57:59,camatdo,1277,ksn9751g,1266,red
57382991,2017-02-10 14:00:55,goaloooo,1329,truclan82z,1189,black
57382992,2017-02-10 13:51:44,pfd3163g,1603,vhtt,1509,red
57382993,2017-02-10 13:57:31,wtb6641g,1107,thienhan,1118,black
57382994,2017-02-10 14:07:03,nkc154g,1261,cwk5175g,1395,red
57382995,2017-02-10 13:54:44,a7500,1139,ppp6109g,1237,red
57382996,2017-02-10 13:57:13,f3000,1219,bsd7744g,1149,red
57382997,2017-02-10 14:07:24,sst2326g,1365,kws1544g,1309,black
57382998,2017-02-10 14:06:26,manhhoat123,1249,sbd6416g,1279,red
57382999,2017-02-10 13:55:11,a1050,1182,vuhong,1057,red
57383000,2017-02-10 13:54:02,cotuongvuivu,1398,tcc5591g,1291,red
57383001,2017-02-10 14:04:35,csp9629g,1063,twk7029g,1554,red
57383002,2017-02-10 14:12:31,tranbatam,1328,dandapxichlo,1186,black
57383003,2017-02-10 14:05:58,cbn3136g,1652,drlihong,1560,black
57383004,2017-02-10 14:10:54,gsn7127g,1306,wusnow,1306,black
57383005,2017-02-10 13:48:25,gwk6107g,1492,tamsu05,1362,black
57383006,2017-02-10 14:05:35,namthom7282,1483,tmf996g,1342,black
57383007,2017-02-10 14:02:11,nct9546g,1320,clap1234,1389,red
57383008,2017-02-10 14:09:10,dmf3826g,1200,ccs1122,1180,black
57383009,2017-02-10 14:01:44,cmn9191,1434,cklim,1342,red
57383010,2017-02-10 14:07:22,sdm7907g,1190,thanhdung57,1067,black
57383011,2017-02-10 13:43:52,purples,1369,tienhuanchien,1425,red
57383012,2017-02-10 13:58:42,bbd2030,1184,terencedad,1122,black
57383013,2017-02-10 13:57:16,mbf775g,1106,ppf7645g,1285,red
57383014,2017-02-10 13:43:19,chiamyl,1573,w2000,1226,tie
57383015,2017-02-10 14:07:59,bpn1699g,1082,phanduy1368,1178,red
57383016,2017-02-10 14:12:19,lebvanmuoi1,1256,cogaconga,1205,red
57383017,2017-02-10 13:58:48,pgd1298g,1209,sonha76,1258,red
57383018,2017-02-10 13:58:57,linhchien,1118,pcm6190g,1261,red
57383019,2017-02-10 14:07:44,bkp7198g,1035,fms4944g,1302,red
57383020,2017-02-10 14:02:58,dimarr,1296,hoangthanhtam,1453,red
57383021,2017-02-10 14:12:52,wmn241g,1513,truonghn1979,1422,black
57383022,2017-02-10 14:11:06,traihaiphong,1191,luongluong,1004,black
57383023,2017-02-10 14:00:38,vankiem,1100,pfn4526,1111,red
57383024,2017-02-10 14:11:47,gpt9537g,1605,gmd5774g,1490,black
57383025,2017-02-10 14:02:48,mgs8235g,1155,ggg3324g,1083,black
57383026,2017-02-10 14:09:12,trungtg,1481,cflin844,1185,black
57383027,2017-02-10 14:06:00,play1play,1008,wst8450g,1204,black
57383028,2017-02-10 13:57:36,fmb7537g,1138,kdg1256g,1205,red
57383029,2017-02-10 14:08:57,0000vt,1501,nnk9425g,1568,black
57383030,2017-02-10 14:06:39,bct4076g,1243,phucnguyen,1255,red
57383031,2017-02-10 13:58:35,diennv,1058,cms9644g,1457,red
57383032,2017-02-10 14:11:30,vuaco17,1189,bft7878g,1193,black
57383033,2017-02-10 14:04:57,gmc1602g,1414,tzeming6194,1446,black
57383034,2017-02-10 14:02:35,grandnoisy,1656,liujw87,1620,black
57383035,2017-02-10 14:11:41,tuanpro123,1645,vinawind,1725,red
57383036,2017-02-10 14:06:29,kydan555,1247,1981eng,1334,red
57383037,2017-02-10 14:08:59,pfb3444g,1118,kng4220g,1241,black
57383038,2017-02-10 13:55:43,cdw5433g,1200,kwp7648g,1276,black
57383039,2017-02-10 14:00:32,vitvit1,914,skw3944g,1137,red
57383040,2017-02-10 14:04:17,wnb7190g,1133,tpk6672g,1160,red
57383041,2017-02-10 14:04:37,ntg7698g,1417,psc8780g,1037,black
57383042,2017-02-10 14:08:55,tkb1510g,1169,hieudia,832,black
57383043,2017-02-10 13:58:56,ttc8507g,1099,thegreat,1066,red
57383044,2017-02-10 14:10:33,ftb2623g,1291,gkb1430,1348,black
57383045,2017-02-10 14:07:43,cotuongbg,1397,nhanhnhanh,1488,black
57383046,2017-02-10 14:12:41,khanhhunghl12,1276,twp4805g,1187,black
57383047,2017-02-10 13:54:43,bcc7840g,1252,zamaha,1206,black
57383048,2017-02-10 14:01:53,wsw3191g,1318,ttnp1904,1231,red
57383049,2017-02-10 14:13:19,2922,1514,tomfsm,1539,red
57383050,2017-02-10 13:58:28,mpt1104g,1368,dww8899g,1243,black
57383051,2017-02-10 14:12:38,vudangthang,1211,trk2017,1160,black
57383052,2017-02-10 13:57:49,gnd7090g,903,gmb9943g,1124,red
57383053,2017-02-10 14:05:45,thanhlampham,1234,ckk7751g,1312,red
57383054,2017-02-10 14:09:33,vilas78,1087,hongha2212,1262,red
57383055,2017-02-10 14:12:00,pfc9889g,1052,ngloc,1112,black
57383056,2017-02-10 14:03:21,buithuctb,1140,tcg9113g,1450,red
57383057,2017-02-10 14:00:24,ncn6677g,1264,mfw2128g,1165,tie
57383058,2017-02-10 14:05:27,pfp9782g,1232,trantran68,1391,black
57383059,2017-02-10 14:02:42,caohai1950,1179,gkt4009g,1218,red
57383060,2017-02-10 14:09:42,bwd6842g,1200,linhdung,1288,red
57383061,2017-02-10 13:59:03,victorchien,1057,trang2009,1429,black
57383062,2017-02-10 13:59:47,gwt9273g,1105,mss5992g,1212,red
57383063,2017-02-10 14:08:14,nct7900g,1112,1275,1178,red
57383064,2017-02-10 14:03:19,tnb4975,1046,fkd7450g,1281,red
57383065,2017-02-10 14:04:58,kcb3137g,1368,nhatjim,1350,red
57383066,2017-02-10 14:09:19,phuongthao99,1282,stm3460g,1288,red
57383067,2017-02-10 14:05:39,mfg7749,1188,wmc8765g,815,red
57383068,2017-02-10 14:04:52,pss4758g,1200,wcf988g,1143,black
57383069,2017-02-10 14:12:18,npm5287g,1591,bcd8812g,1631,red
57383070,2017-02-10 14:03:11,leminhtt,1186,bkw2364g,1163,black
57383071,2017-02-10 14:08:59,stb1786g,1210,wcd3132g,1207,black
57383072,2017-02-10 14:09:37,batroi,1565,hh15,1578,red
57383073,2017-02-10 14:09:19,chuyenbithua,1399,xaxao,1479,red
57383074,2017-02-10 14:04:43,imt2301,1315,andrewng,1412,red
57383075,2017-02-10 14:05:41,kimhien0k,1403,hdquetoi,1291,black
57383076,2017-02-10 14:09:10,nfs2113g,1053,thanhvp12,1320,red
57383077,2017-02-10 14:08:16,chuasuoitam,1462,choihaykhon,1415,black
57383078,2017-02-10 14:12:57,phuquy2012,1365,buithiymai,1333,red
57383079,2017-02-10 14:11:43,nguyenvanhy,1342,wtb1208g,1202,black
57383080,2017-02-10 14:02:38,tpc6058g,1371,btb994g,1267,black
57383081,2017-02-10 14:05:38,quangdien1234,1418,ncg5382g,1400,red
57383082,2017-02-10 13:56:20,spring3,1335,tangnguyen48,1396,red
57383083,2017-02-10 14:05:39,giabao2x,1037,cjd3081,1199,red
57383084,2017-02-10 14:01:34,sfb8491g,1200,dthai,1309,black
57383085,2017-02-10 14:04:01,ohapple,1136,nkg9592g,1122,red
57383086,2017-02-10 14:04:38,gagu78,1162,fkp4514g,1120,black
57383087,2017-02-10 14:09:57,bmk2725g,1192,mgf6405g,1173,red
57383088,2017-02-10 14:02:32,tapco1115,1124,bdg8575g,1141,red
57383089,2017-02-10 14:07:55,matlalala,1283,wwf7253g,1274,red
57383090,2017-02-10 14:11:17,ongtuyet1234,1368,pgm2785g,1258,red
57383091,2017-02-10 14:04:13,wqas,996,yamahamoto102,1156,red
57383092,2017-02-10 13:57:43,ktlong,1488,shing622,1457,red
57383093,2017-02-10 14:06:21,nnn6999g,1185,kks317g,1239,red
57383094,2017-02-10 13:55:17,vubaolam123,1195,wsd4733g,1263,red
57383095,2017-02-10 14:08:52,h383,1223,dps6576g,1160,red
57383096,2017-02-10 14:10:11,gks3751,1535,bdk3746g,1466,red
57383097,2017-02-10 14:12:26,mbb7531g,1151,bdf3869g,1300,red
57383098,2017-02-10 14:04:59,kgm147g,1341,dtf9360g,1308,black
57383099,2017-02-10 14:08:38,thuyetkd,1228,trandoan,1269,red
57383100,2017-02-10 13:55:18,tapviai,1249,robinchean,1185,black
57383101,2017-02-10 14:09:59,gpp7149g,1173,z1w2f3j4,1055,red
57383102,2017-02-10 14:08:07,btf9063g,1163,cmf524g,948,black
57383103,2017-02-10 14:08:48,ruacon81,1127,loc2007,1320,black
